2436.1,2401.1,2436.1,2436.1,2436.1,2436.1,-35.0,-35.0,35.0,35.0,35.0,46.900000000000091,46.900000000000091,46.900000000000091,24818.15,0.0,2436.1
2436.1,2401.1,2418.6,2418.6,2418.6,2418.6,0.0,0.0,35.0,35.0,35.0,35.5,35.5,35.5,22963.83,17.5,2401.1
2401.1,2382.0,2411.7666666666664,2411.7666666666664,2411.7666666666664,2411.7666666666664,-35.0,-35.0,23.333333333333332,23.333333333333332,23.333333333333332,34.566666666666606,34.566666666666606,34.566666666666606,22494.76,17.249798710580816,2398.1
2398.1,2425.25,2403.325,2403.325,2403.325,2403.325,-38.0,-38.0,21.524999999999977,21.524999999999977,21.524999999999977,40.149999999999977,40.149999999999977,40.149999999999977,25415.9,20.903393863198357,2378.0
2378.0,2407.7,2405.3399999999997,2405.3399999999997,2405.3399999999997,2405.3399999999997,-58.09999999999991,-58.09999999999991,7.7699999999999818,7.7699999999999818,7.7699999999999818,36.780000000000015,36.780000000000015,36.780000000000015,24381.404000000002,19.125961413743351,2413.4
2413.4,2411.0,2405.5333333333333,2405.5333333333333,2405.5333333333333,2405.5333333333333,-22.699999999999818,-22.699999999999818,7.7699999999999818,7.42500000000003,7.42500000000003,36.780000000000015,35.900000000000013,35.900000000000013,22685.998333333333,17.464885405356139,2406.5
2406.5,2365.0,2406.378571428571,2406.378571428571,2406.378571428571,2406.378571428571,-29.59999999999991,-29.59999999999991,1.9100000000000363,5.7214285714285973,5.7214285714285973,33.700000000000003,41.771428571428586,41.771428571428586,24261.591428571428,16.301355271064701,2411.45
2411.45,2336.7,2400.79375,2400.79375,2400.79375,2400.79375,-24.65000000000009,-24.65000000000009,-5.9899999999999638,10.8125,10.8125,44.280000000000015,43.550000000000011,43.550000000000011,27619.004999999997,21.233205679724879,2361.7
2361.7,2339.95,2392.588888888889,2392.588888888889,2392.588888888889,2392.588888888889,-74.40000000000009,-74.40000000000009,3.2999999999999998,12.388888888888889,12.388888888888889,48.940000000000055,41.527777777777779,41.527777777777779,28194.55555555555,30.648208011578593,2326.95
2326.95,2362.0,2386.175,2386.175,2386.175,2386.175,-109.15000000000009,-109.15000000000009,5.0800000000000178,9.8499999999999996,9.8499999999999996,42.630000000000017,44.134999999999991,44.134999999999991,27787.157999999996,34.865787313640332,2328.45
2328.45,2337.0,2386.175,2383.7090909090907,2383.7090909090907,2383.7090909090907,-107.65000000000009,-107.65000000000009,11.930000000000017,9.8499999999999996,5.9045454545454383,51.489999999999966,44.134999999999991,43.754545454545429,27787.157999999996,34.865787313640332,2359.05
2359.05,2329.7,2378.4700000000003,2381.1041666666665,2381.1041666666665,2381.1041666666665,-42.04999999999973,-77.04999999999973,4.0799999999999272,2.9949999999999819,7.25,53.179999999999929,43.439999999999962,43.991666666666639,27689.123,31.314247556024753,2352.45
2352.45,2360.0,2373.6050000000005,2376.5653846153846,2376.5653846153846,2376.5653846153846,-45.65000000000009,-83.65000000000009,9.3899999999999633,1.7,8.4423076923076916,47.099999999999909,45.689999999999962,46.396153846153815,28797.541999999998,31.199458729279311,2322.1
2322.1,2499.7,2366.005,2381.1357142857146,2381.1357142857146,2381.1357142857146,-55.90000000000009,-114.0,4.6500000000000004,3.9750000000000001,5.1321428571428509,50.94999999999991,49.944999999999979,48.560714285714248,34762.653999999995,33.480176597503231,2440.55
2440.55,2519.9,2372.2599999999998,2387.996666666667,2387.996666666667,2387.996666666667,27.15000000000009,4.450000000000273,-7.9300000000000184,-1.425,0.84666666666668489,61.219999999999892,51.924999999999955,47.999999999999972,36092.48099999999,40.287776061728778,2484.05
2484.05,2512.0,2379.325,2387.996666666667,2395.9218750000005,2395.9218750000005,77.55000000000018,47.95000000000027,-17.159999999999947,-2.6149999999999638,-1.4468749999999773,55.729999999999926,53.609999999999943,46.459374999999966,36858.062,51.513504297417107,2514.8
2514.8,2524.9,2390.1549999999997,2393.2433333333333,2402.4852941176473,2402.4852941176473,103.35000000000036,78.70000000000027,-17.619999999999891,-6.7699999999999818,-1.1970588235293798,52.409999999999947,52.794999999999938,46.544117647058769,37623.784,65.558002753287226,2507.5
2507.5,2550.0,2399.7599999999998,2400.336666666667,2408.530555555556,2408.530555555556,145.80000000000018,71.40000000000009,-21.469999999999892,-6.0399999999999636,-2.097222222222197,52.669999999999888,49.884999999999899,46.68888888888884,35939.373999999996,74.412585629045424,2511.3
2511.3,2510.0,2414.72,2407.883333333333,2415.6684210526323,2415.6684210526323,184.35000000000036,75.20000000000027,-29.499999999999908,-12.424999999999955,-4.023684210526282,47.44999999999991,49.19999999999991,46.786842105263126,34899.657999999996,80.079286335481399,2544.15
2544.15,2534.95,2436.4399999999996,2418.96,2419.912500000001,2419.912500000001,215.70000000000027,108.05000000000018,-29.659999999999854,-18.794999999999938,-2.1149999999999638,41.819999999999979,51.519999999999939,47.857499999999959,33443.929,82.739282689663298,2500.55
2500.55,2559.8,2453.65,2424.7699999999995,2419.912500000001,2424.914285714286,141.5,64.45000000000027,-10.999999999999909,-14.079999999999927,-3.6523809523809003,47.429999999999929,51.579999999999927,48.214285714285694,32884.962999999996,76.121153433194976,2524.95
2524.95,2580.0,2470.2400000000002,2432.666666666666,2424.3550000000005,2430.647727272728,172.5,88.84999999999991,-10.709999999999855,-14.164999999999873,-5.0704545454545125,53.83000000000002,53.119999999999983,48.918181818181786,32087.088999999996,71.642549507956574,2551.05
