348.8,342.0,966.55,348.8,348.8,348.8,348.8,-6.800000000000011,-6.800000000000011,6.8000000000000114,6.8000000000000114,6.8000000000000114,12.800000000000011,12.800000000000011,12.800000000000011,10480.45,0.0,348.8
348.8,334.0,5017.0,345.4,345.4,345.4,345.4,0.0,0.0,6.8000000000000114,6.8000000000000114,6.8000000000000114,11.349999999999994,11.349999999999994,11.349999999999994,9487.935000000001,3.4000000000000057,342.0
342.0,326.0,4922.3,341.3833333333334,341.3833333333334,341.3833333333334,341.3833333333334,-6.800000000000011,-6.800000000000011,7.2000000000000073,7.2000000000000073,7.2000000000000073,11.666666666666666,11.666666666666666,11.666666666666666,7632.39,6.3224907187665229,333.35
333.35,330.0,4859.75,339.4125,339.4125,339.4125,339.4125,-15.449999999999989,-15.449999999999989,7.2375000000000114,7.2375000000000114,7.2375000000000114,10.424999999999997,10.424999999999997,10.424999999999997,6605.410000000001,6.4523614863087131,333.5
333.5,334.0,4858.6,337.38,337.38,337.38,337.38,-15.300000000000011,-15.300000000000011,6.4900000000000091,6.4900000000000091,6.4900000000000091,10.029999999999996,10.029999999999996,10.029999999999996,6168.782000000001,7.0590792600735126,329.25
329.25,318.5,4870.05,336.5166666666667,336.5166666666667,336.5166666666667,336.5166666666667,-19.55000000000001,-19.55000000000001,6.4900000000000091,4.6166666666666742,4.6166666666666742,10.029999999999996,10.991666666666665,10.991666666666665,6499.643333333333,6.7269771979859021,332.2
332.2,314.5,4856.4,333.84285714285716,333.84285714285716,333.84285714285716,333.84285714285716,-16.600000000000023,-16.600000000000023,4.1800000000000068,5.914285714285719,5.914285714285719,10.629999999999995,10.192857142857138,10.192857142857138,5739.7528571428575,9.0378738243740777,317.8
317.8,316.1,4844.9,331.4125,331.4125,331.4125,331.4125,-31.0,-31.0,5.5600000000000023,5.5875000000000057,5.5875000000000057,9.7299999999999951,9.9062499999999929,9.9062499999999929,5167.92625,10.621639174345932,314.4
314.4,319.05,4887.75,329.70000000000005,329.70000000000005,329.70000000000005,329.70000000000005,-34.400000000000034,-34.400000000000034,4.6200000000000045,4.7777777777777777,4.7777777777777777,8.849999999999989,9.4944444444444365,9.4944444444444365,4757.036666666667,11.124072995085934,316.0
316.0,316.5,4914.0,328.56000000000006,328.56000000000006,328.56000000000006,328.56000000000006,-32.80000000000001,-32.80000000000001,2.8099999999999907,3.9949999999999988,3.9949999999999988,8.7499999999999893,8.9799999999999898,8.9799999999999898,4611.905000000001,11.093552181334889,318.3
318.3,315.0,4855.75,328.56000000000006,327.43636363636364,327.43636363636364,327.43636363636364,-30.5,-30.5,1.4999999999999887,3.9949999999999988,3.7954545454545454,7.9299999999999837,8.9799999999999898,8.6636363636363551,4611.905000000001,11.093552181334889,316.2
316.2,322.0,4801.95,325.3,326.3541666666667,326.3541666666667,326.3541666666667,-25.80000000000001,-32.60000000000002,2.8099999999999907,3.4949999999999988,3.5791666666666657,5.8699999999999815,8.2499999999999893,8.762499999999994,3834.066,9.3139948464662599,314.45
314.45,321.5,4826.85,322.54499999999996,325.9884615384616,325.9884615384616,325.9884615384616,-18.900000000000034,-34.35000000000002,0.30999999999999089,2.9349999999999965,2.7230769230769214,6.7599999999999909,8.2449999999999939,8.6153846153846061,3274.2870000000003,7.940007871532627,321.6
321.6,321.0,4757.2,321.37,325.65357142857147,325.65357142857147,325.65357142857147,-11.899999999999977,-27.19999999999999,-1.8600000000000136,1.3799999999999955,2.5357142857142856,6.5499999999999883,7.6999999999999886,8.4107142857142776,3153.532,7.0765528331243326,321.3
321.3,320.55,4792.65,320.15,325.16,325.16,325.16,-7.949999999999989,-27.5,-1.5,0.65499999999999547,2.3866666666666676,6.4599999999999911,7.6049999999999898,8.296666666666658,3241.9410000000007,5.8203092701333334,318.25
318.25,316.0,4760.4,319.05,325.16,324.87187500000005,324.87187500000005,-13.949999999999989,-30.55000000000001,-0.82999999999999541,0.33499999999999658,2.09375,6.9299999999999953,7.4299999999999899,8.1749999999999901,3250.5270000000005,4.9745351541626492,320.55
320.55,311.0,4757.25,317.88500000000005,323.27666666666664,324.3088235294118,324.3088235294118,2.75,-28.25,-1.6499999999999999,0.57999999999999541,2.2382352941176475,7.099999999999989,6.4849999999999852,8.2205882352941071,2796.8010000000004,2.5142643059153627,315.3
315.3,305.0,4718.65,317.6350000000001,321.4966666666667,323.8555555555556,323.8555555555556,0.9000000000000341,-33.5,-0.97999999999999543,-0.3350000000000023,2.3527777777777792,6.9199999999999822,6.8399999999999865,8.6333333333333222,2899.8340000000003,2.6318292117840882,316.15
316.15,304.5,4845.35,317.81000000000006,320.35,322.7868421052632,322.7868421052632,0.14999999999997726,-32.650000000000034,1.390000000000009,-0.23500000000000226,2.8157894736842106,8.6799999999999837,7.614999999999986,8.599999999999989,3116.729,2.463716704493446,303.55
303.55,309.0,4931.85,316.56500000000005,318.35333333333335,321.805,321.805,-14.75,-45.25,3.6000000000000001,1.05,2.6275000000000004,9.1299999999999848,7.7949999999999875,8.5424999999999898,3530.8369999999995,4.9524766531504234,303.15
303.15,312.55,4830.1,315.05000000000007,316.61333333333334,321.805,321.23809523809524,-13.050000000000011,-45.650000000000034,3.3500000000000001,1.2600000000000022,2.2238095238095235,9.2799999999999834,8.1049999999999898,8.4976190476190361,3544.671,6.3187815281112609,309.9
309.9,317.15,4899.7,314.42,315.12666666666667,319.85999999999996,320.8545454545455,-4.550000000000011,-38.900000000000034,2.6399999999999979,0.49499999999999889,2.0022727272727252,9.5299999999999834,8.3149999999999871,8.5340909090908958,3527.5809999999997,6.4846048453240472,312.8
